LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1709495543.986811,134650.000,19337,3,PI,1,100,157272
1709495544.026811,134690.000,19337,3,PI,1,100,157239
1709495544.066812,134730.000,19337,3,PI,1,100,157073
1709495544.106812,134770.000,19352,2,PI,1,100,156975
1709495544.146813,134810.000,19352,2,PI,1,100,157057
1709495544.186813,134850.000,19371,3,PI,1,100,157210
1709495544.226813,134890.000,19371,3,PI,1,100,157386
1709495544.266814,134930.000,19371,3,PI,1,100,157535
1709495544.306814,134970.000,19387,2,PI,1,100,157687
1709495544.346815,135010.000,19387,2,PI,1,100,157862
1709495544.386815,135050.000,19405,3,PI,1,100,157995
1709495544.426816,135090.000,19405,3,PI,1,100,158113
1709495544.466816,135130.000,19405,3,PI,1,100,158222
1709495544.506817,135170.000,19420,2,PI,1,100,158341
1709495544.546817,135210.000,19420,2,PI,1,100,158435
1709495544.586817,135250.000,19436,3,PI,1,100,158538
1709495544.626818,135290.000,19436,3,PI,1,100,158685
1709495544.666818,135330.000,19436,3,PI,1,100,158866
1709495544.706819,135370.000,19453,2,PI,1,100,159055
1709495544.746819,135410.000,19453,2,PI,1,100,159141
1709495544.786820,135450.000,19472,3,PI,1,100,158621
1709495544.826820,135490.000,19472,3,PI,1,100,157491
1709495544.866821,135530.000,19472,3,PI,1,100,156782
1709495544.906821,135570.000,19487,2,PI,1,100,156606
1709495544.946822,135610.000,19487,2,PI,1,100,156607
1709495544.986822,135650.000,19504,3,PI,1,100,156600
1709495545.026822,135690.000,19504,3,PI,1,100,156689
1709495545.066823,135730.000,19504,3,PI,1,100,156810
1709495545.106823,135770.000,19520,2,PI,1,100,156793
1709495545.146824,135810.000,19520,2,PI,1,100,156635
1709495545.186824,135850.000,19537,3,PI,1,100,156577
1709495545.226825,135890.000,19537,3,PI,1,100,156626
1709495545.266825,135930.000,19537,3,PI,1,100,156819
1709495545.306826,135970.000,19555,2,PI,1,100,156989
1709495545.346826,136010.000,19555,2,PI,1,100,157112
1709495545.391160,136054.333,19571,3,PI,1,100,157268
1709495545.435494,136098.667,19571,3,PI,1,100,157398
1709495545.479828,136143.000,19571,3,PI,1,100,157534
1709495545.519828,136183.000,19587,2,PI,1,100,157639
1709495545.559829,136223.000,19587,2,PI,1,100,157752
1709495545.599829,136263.000,19604,3,PI,1,100,157861
1709495545.639829,136303.000,19604,3,PI,1,100,157972
1709495545.679830,136343.000,19604,3,PI,1,100,158107
1709495545.719830,136383.000,19621,2,PI,1,100,158250
1709495545.759831,136423.000,19621,2,PI,1,100,158337
1709495545.799831,136463.000,19636,3,PI,1,100,158476
1709495545.839832,136503.000,19636,3,PI,1,100,158591
1709495545.879832,136543.000,19636,3,PI,1,100,158778
1709495545.919833,136583.000,19652,2,PI,1,100,158961
1709495545.959833,136623.000,19652,2,PI,1,100,158908
1709495545.999834,136663.000,19670,3,PI,1,100,158054
1709495546.039834,136703.000,19670,3,PI,1,100,157038
1709495546.079834,136743.000,19670,3,PI,1,100,156578
1709495546.119835,136783.000,19686,2,PI,1,100,156545
1709495546.159835,136823.000,19686,2,PI,1,100,156559
1709495546.199836,136863.000,19701,3,PI,1,100,156608
1709495546.239836,136903.000,19701,3,PI,1,100,156765
1709495546.279837,136943.000,19701,3,PI,1,100,156869
1709495546.319837,136983.000,19717,2,PI,1,100,156751
1709495546.359838,137023.000,19717,2,PI,1,100,156647
1709495546.399838,137063.000,19735,3,PI,1,100,156630
1709495546.439839,137103.000,19735,3,PI,1,100,156739
1709495546.479839,137143.000,19735,3,PI,1,100,156885
1709495546.519839,137183.000,19753,3,PI,1,100,157025
1709495546.559840,137223.000,19753,3,PI,1,100,157172
1709495546.599840,137263.000,19753,3,PI,1,100,157318
1709495546.639841,137303.000,19768,2,PI,1,100,157441
1709495546.679841,137343.000,19768,2,PI,1,100,157575
1709495546.719842,137383.000,19785,3,PI,1,100,157682
1709495546.759842,137423.000,19785,3,PI,1,100,157781
1709495546.799843,137463.000,19785,3,PI,1,100,157881
1709495546.839843,137503.000,19802,2,PI,1,100,158022
1709495546.879844,137543.000,19802,2,PI,1,100,158149
1709495546.919844,137583.000,19818,3,PI,1,100,158264
1709495546.959844,137623.000,19818,3,PI,1,100,158387
1709495546.999845,137663.000,19818,3,PI,1,100,158561
1709495547.039845,137703.000,19835,2,PI,1,100,158753
1709495547.079846,137743.000,19835,2,PI,1,100,158902
1709495547.119846,137783.000,19850,3,PI,1,100,158902
1709495547.159847,137823.000,19850,3,PI,1,100,158198
1709495547.199847,137863.000,19850,3,PI,1,100,157206
1709495547.239848,137903.000,19867,2,PI,1,100,156749
1709495547.279848,137943.000,19867,2,PI,1,100,156701
1709495547.319849,137983.000,19883,3,PI,1,100,156801
1709495547.359849,138023.000,19883,3,PI,1,100,156924
1709495547.399849,138063.000,19883,3,PI,1,100,157158
1709495547.439850,138103.000,19900,2,PI,1,100,157207
1709495547.479850,138143.000,19900,2,PI,1,100,157061
1709495547.519851,138183.000,19915,3,PI,1,100,156933
1709495547.559851,138223.000,19915,3,PI,1,100,156929
1709495547.599852,138263.000,19915,3,PI,1,100,157043
1709495547.639852,138303.000,19932,2,PI,1,100,157200
1709495547.679853,138343.000,19932,2,PI,1,100,157347
1709495547.719853,138383.000,19951,3,PI,1,100,157494
1709495547.759854,138423.000,19951,3,PI,1,100,157599
1709495547.799854,138463.000,19951,3,PI,1,100,157736
1709495547.839854,138503.000,19968,2,PI,1,100,157849
1709495547.879855,138543.000,19968,2,PI,1,100,157911
1709495547.924189,138587.333,19982,3,PI,1,100,158004
1709495547.968523,138631.667,19982,3,PI,1,100,158082
1709495548.012856,138676.000,19982,3,PI,1,100,158186
1709495548.052857,138716.000,20000,2,PI,1,100,158270
1709495548.092857,138756.000,20000,2,PI,1,100,158409
1709495548.132858,138796.000,20016,3,PI,1,100,158566
1709495548.172858,138836.000,20016,3,PI,1,100,158753
1709495548.212859,138876.000,20016,3,PI,1,100,158877
1709495548.252859,138916.000,20033,2,PI,1,100,158699
1709495548.292860,138956.000,20033,2,PI,1,100,157837
1709495548.333193,138996.333,20053,3,PI,1,100,157055
1709495548.373527,139036.667,20053,3,PI,1,100,156779
1709495548.413861,139077.000,20053,3,PI,1,100,156828
1709495548.453361,139116.500,20070,2,PI,1,100,157016
1709495548.492862,139156.000,20070,2,PI,1,100,157291
1709495548.532862,139196.000,20086,3,PI,1,100,157440
1709495548.572863,139236.000,20086,3,PI,1,100,157356
1709495548.612863,139276.000,20086,3,PI,1,100,157144
1709495548.652864,139316.000,20103,2,PI,1,100,157100
1709495548.692864,139356.000,20103,2,PI,1,100,157185
1709495548.732865,139396.000,20120,3,PI,1,100,157328
1709495548.772865,139436.000,20120,3,PI,1,100,157475
1709495548.812865,139476.000,20120,3,PI,1,100,157605
1709495548.852866,139516.000,20137,3,PI,1,100,157740
1709495548.892866,139556.000,20137,3,PI,1,100,157853
1709495548.932867,139596.000,20137,3,PI,1,100,157958
1709495548.972867,139636.000,20155,3,PI,1,100,158080
1709495549.012868,139676.000,20155,3,PI,1,100,158142
1709495549.052868,139716.000,20155,3,PI,1,100,158212
1709495549.092869,139756.000,20171,3,PI,1,100,158333
1709495549.132869,139796.000,20171,3,PI,1,100,158442
1709495549.172870,139836.000,20171,3,PI,1,100,158519
1709495549.212870,139876.000,20188,3,PI,1,100,158622
1709495549.252870,139916.000,20188,3,PI,1,100,158779
1709495549.292871,139956.000,20188,3,PI,1,100,158942
1709495549.332871,139996.000,20204,2,PI,1,100,159038
1709495549.372872,140036.000,20204,2,PI,1,100,158681
1709495549.412872,140076.000,20220,3,PI,1,100,157649
1709495549.452873,140116.000,20220,3,PI,1,100,156878
1709495549.492873,140156.000,20220,3,PI,1,100,156634
1709495549.532874,140196.000,20236,2,PI,1,100,156655
1709495549.572874,140236.000,20236,2,PI,1,100,156651
1709495549.612875,140276.000,20253,3,PI,1,100,156769
1709495549.652875,140316.000,20253,3,PI,1,100,156933
1709495549.692875,140356.000,20253,3,PI,1,100,156923
1709495549.732876,140396.000,20270,2,PI,1,100,156763
1709495549.772876,140436.000,20270,2,PI,1,100,156695
1709495549.812877,140476.000,20287,3,PI,1,100,156770
1709495549.852877,140516.000,20287,3,PI,1,100,156912
1709495549.892878,140556.000,20287,3,PI,1,100,157067
1709495549.932878,140596.000,20305,2,PI,1,100,157203
1709495549.972879,140636.000,20305,2,PI,1,100,157303
1709495550.012879,140676.000,20323,3,PI,1,100,157436
1709495550.052880,140716.000,20323,3,PI,1,100,157550
1709495550.092880,140756.000,20323,3,PI,1,100,157667
1709495550.132880,140796.000,20339,2,PI,1,100,157750
1709495550.172881,140836.000,20339,2,PI,1,100,157853
1709495550.212881,140876.000,20355,3,PI,1,100,157954
1709495550.252882,140916.000,20355,3,PI,1,100,158081
1709495550.292882,140956.000,20355,3,PI,1,100,158204
1709495550.332883,140996.000,20370,2,PI,1,100,158345
1709495550.372883,141036.000,20370,2,PI,1,100,158461
1709495550.417550,141080.667,20388,3,PI,1,100,158568
1709495550.462218,141125.333,20388,3,PI,1,100,158706
1709495550.506885,141170.000,20388,3,PI,1,100,158871
1709495550.546385,141209.500,20404,2,PI,1,100,159018
1709495550.585886,141249.000,20404,2,PI,1,100,158883
1709495550.626219,141289.333,20421,3,PI,1,100,157970
1709495550.666553,141329.667,20421,3,PI,1,100,157111
1709495550.706887,141370.000,20421,3,PI,1,100,156823
1709495550.746387,141409.500,20436,2,PI,1,100,156853
1709495550.785888,141449.000,20436,2,PI,1,100,156903
1709495550.825888,141489.000,20453,3,PI,1,100,156974
1709495550.865889,141529.000,20453,3,PI,1,100,157150
1709495550.905889,141569.000,20453,3,PI,1,100,157220
1709495550.945890,141609.000,20469,2,PI,1,100,157069
1709495550.985890,141649.000,20469,2,PI,1,100,156976
1709495551.026224,141689.333,20487,3,PI,1,100,157019
1709495551.066558,141729.667,20487,3,PI,1,100,157171
1709495551.106892,141770.000,20487,3,PI,1,100,157299
1709495551.146392,141809.500,20503,2,PI,1,100,157461
1709495551.185892,141849.000,20503,2,PI,1,100,157604
1709495551.225893,141889.000,20520,3,PI,1,100,157713
1709495551.265893,141929.000,20520,3,PI,1,100,157831
1709495551.305894,141969.000,20520,3,PI,1,100,157958
1709495551.345894,142009.000,20537,3,PI,1,100,158019
1709495551.385895,142049.000,20537,3,PI,1,100,158143
1709495551.425895,142089.000,20537,3,PI,1,100,158230
1709495551.465896,142129.000,20554,2,PI,1,100,158363
1709495551.505896,142169.000,20554,2,PI,1,100,158502
1709495551.545896,142209.000,20568,3,PI,1,100,158639
1709495551.585897,142249.000,20568,3,PI,1,100,158752
1709495551.625897,142289.000,20568,3,PI,1,100,158874
1709495551.665898,142329.000,20585,2,PI,1,100,158999
1709495551.705898,142369.000,20585,2,PI,1,100,159120
1709495551.745899,142409.000,20602,3,PI,1,100,159266
1709495551.785899,142449.000,20602,3,PI,1,100,159444
1709495551.825900,142489.000,20602,3,PI,1,100,159376
1709495551.865900,142529.000,20619,2,PI,1,100,158612
1709495551.905901,142569.000,20619,2,PI,1,100,157701
1709495551.945901,142609.000,20633,3,PI,1,100,157376
1709495551.985901,142649.000,20633,3,PI,1,100,157454
1709495552.025902,142689.000,20633,3,PI,1,100,157594
1709495552.066402,142729.500,20651,2,PI,1,100,157812
1709495552.106903,142770.000,20651,2,PI,1,100,158049
1709495552.146570,142809.667,20667,3,PI,1,100,158038
1709495552.186237,142849.333,20667,3,PI,1,100,157837
1709495552.225904,142889.000,20667,3,PI,1,100,157725
1709495552.265905,142929.000,20684,2,PI,1,100,157767
1709495552.305905,142969.000,20684,2,PI,1,100,157888
1709495552.345906,143009.000,20701,3,PI,1,100,158048
1709495552.385906,143049.000,20701,3,PI,1,100,158170
1709495552.425906,143089.000,20701,3,PI,1,100,158334
1709495552.465907,143129.000,20718,2,PI,1,100,158483
1709495552.505907,143169.000,20718,2,PI,1,100,158589
1709495552.545908,143209.000,20734,3,PI,1,100,158681
1709495552.585908,143249.000,20734,3,PI,1,100,158728
1709495552.625909,143289.000,20734,3,PI,1,100,158799
1709495552.665909,143329.000,20751,2,PI,1,100,158875
1709495552.705910,143369.000,20751,2,PI,1,100,158937
1709495552.745910,143409.000,20767,3,PI,1,100,159064
1709495552.785911,143449.000,20767,3,PI,1,100,159192
1709495552.825911,143489.000,20767,3,PI,1,100,159365
1709495552.865911,143529.000,20783,3,PI,1,100,159531
1709495552.905912,143569.000,20783,3,PI,1,100,159538
1709495552.945912,143609.000,20783,3,PI,1,100,158878
1709495552.992913,143656.000,20799,2,PI,1,100,157967
1709495553.039913,143703.000,20799,2,PI,1,100,157571
1709495553.079914,143743.000,20817,2,PI,1,100,157594
1709495553.119914,143783.000,20817,2,PI,1,100,157758
1709495553.159581,143822.667,20833,3,PI,1,100,158042
1709495553.199249,143862.333,20833,3,PI,1,100,158304
1709495553.238916,143902.000,20833,3,PI,1,100,158258
1709495553.279416,143942.500,20848,2,PI,1,100,158046
1709495553.319917,143983.000,20848,2,PI,1,100,157926
1709495553.359584,144022.667,20865,3,PI,1,100,157983
1709495553.399251,144062.333,20865,3,PI,1,100,158138
1709495553.438918,144102.000,20865,3,PI,1,100,158271
1709495553.479418,144142.500,20889,2,PI,1,100,158391
1709495553.519919,144183.000,20889,2,PI,1,100,158563
1709495553.559586,144222.667,20905,3,PI,1,100,158678
1709495553.599253,144262.333,20905,3,PI,1,100,158821
1709495553.638920,144302.000,20905,3,PI,1,100,158886
1709495553.679421,144342.500,20921,2,PI,1,100,158980
1709495553.719921,144383.000,20921,2,PI,1,100,159075
1709495553.759588,144422.667,20937,3,PI,1,100,159147
1709495553.799255,144462.333,20937,3,PI,1,100,159254
1709495553.838923,144502.000,20937,3,PI,1,100,159336
1709495553.878923,144542.000,20954,3,PI,1,100,159428
1709495553.918923,144582.000,20954,3,PI,1,100,159590
1709495553.958924,144622.000,20954,3,PI,1,100,159769
1709495553.998924,144662.000,20970,2,PI,1,100,159866
1709495554.038925,144702.000,20970,2,PI,1,100,159350
1709495554.079259,144742.333,20986,3,PI,1,100,158178
1709495554.119592,144782.667,20986,3,PI,1,100,157437
1709495554.159926,144823.000,20986,3,PI,1,100,157228
1709495554.199427,144862.500,21002,2,PI,1,100,157256
1709495554.238927,144902.000,21002,2,PI,1,100,157250
1709495554.279261,144942.333,21019,3,PI,1,100,157320
1709495554.319595,144982.667,21019,3,PI,1,100,157493
1709495554.359928,145023.000,21019,3,PI,1,100,157488
1709495554.399429,145062.500,21036,2,PI,1,100,157310
1709495554.438929,145102.000,21036,2,PI,1,100,157198
1709495554.479263,145142.333,21051,3,PI,1,100,157277
1709495554.519597,145182.667,21051,3,PI,1,100,157423
1709495554.559931,145223.000,21051,3,PI,1,100,157578
1709495554.599431,145262.500,21069,2,PI,1,100,157698
1709495554.638932,145302.000,21069,2,PI,1,100,157848
1709495554.678932,145342.000,21087,3,PI,1,100,157959
1709495554.718933,145382.000,21087,3,PI,1,100,158081
1709495554.758933,145422.000,21087,3,PI,1,100,158181
1709495554.798933,145462.000,21105,2,PI,1,100,158251
1709495554.838934,145502.000,21105,2,PI,1,100,158352
1709495554.878934,145542.000,21121,3,PI,1,100,158483
1709495554.918935,145582.000,21121,3,PI,1,100,158588
1709495554.958935,145622.000,21121,3,PI,1,100,158712
1709495554.998936,145662.000,21136,2,PI,1,100,158824
1709495555.038936,145702.000,21136,2,PI,1,100,158958
1709495555.078937,145742.000,21154,3,PI,1,100,159090
1709495555.118937,145782.000,21154,3,PI,1,100,159277
1709495555.158938,145822.000,21154,3,PI,1,100,159370
1709495555.198938,145862.000,21170,2,PI,1,100,159072
1709495555.238938,145902.000,21170,2,PI,1,100,158003
1709495555.278939,145942.000,21186,3,PI,1,100,157198
1709495555.318939,145982.000,21186,3,PI,1,100,156965
1709495555.358940,146022.000,21186,3,PI,1,100,156998
1709495555.398940,146062.000,21202,3,PI,1,100,156999
1709495555.438941,146102.000,21202,3,PI,1,100,157079
1709495555.478941,146142.000,21202,3,PI,1,100,157255
1709495555.518942,146182.000,21219,2,PI,1,100,157311
1709495555.558942,146222.000,21219,2,PI,1,100,157164
1709495555.605943,146269.000,21235,2,PI,1,100,157069
1709495555.652943,146316.000,21235,2,PI,1,100,157110
1709495555.692944,146356.000,21253,3,PI,1,100,157254
1709495555.732944,146396.000,21253,3,PI,1,100,157395
1709495555.772944,146436.000,21253,3,PI,1,100,157545
1709495555.812945,146476.000,21269,2,PI,1,100,157685
1709495555.852945,146516.000,21269,2,PI,1,100,157809
1709495555.892946,146556.000,21286,3,PI,1,100,157923
1709495555.932946,146596.000,21286,3,PI,1,100,158049
1709495555.972947,146636.000,21286,3,PI,1,100,158142
1709495556.012947,146676.000,21303,2,PI,1,100,158241
1709495556.052948,146716.000,21303,2,PI,1,100,158333
1709495556.092948,146756.000,21320,3,PI,1,100,158483
1709495556.132949,146796.000,21320,3,PI,1,100,158635
1709495556.172949,146836.000,21320,3,PI,1,100,158765
1709495556.212949,146876.000,21334,2,PI,1,100,158914
1709495556.252950,146916.000,21334,2,PI,1,100,159032
1709495556.292950,146956.000,21351,3,PI,1,100,159127
1709495556.332951,146996.000,21351,3,PI,1,100,159262
1709495556.372951,147036.000,21351,3,PI,1,100,159431
1709495556.412952,147076.000,21368,3,PI,1,100,159626
1709495556.452952,147116.000,21368,3,PI,1,100,159707
1709495556.492953,147156.000,21368,3,PI,1,100,159089
1709495556.532453,147195.500,21385,2,PI,1,100,157925
1709495556.571954,147235.000,21385,2,PI,1,100,157345
1709495556.611954,147275.000,21399,3,PI,1,100,157246
1709495556.651954,147315.000,21399,3,PI,1,100,157315
1709495556.691955,147355.000,21399,3,PI,1,100,157386
1709495556.731955,147395.000,21417,2,PI,1,100,157547
1709495556.771956,147435.000,21417,2,PI,1,100,157700
1709495556.811956,147475.000,21433,3,PI,1,100,157624
1709495556.851957,147515.000,21433,3,PI,1,100,157463
1709495556.891957,147555.000,21433,3,PI,1,100,157420
1709495556.932458,147595.500,21450,2,PI,1,100,157515
1709495556.972958,147636.000,21450,2,PI,1,100,157657
1709495557.012959,147676.000,21467,3,PI,1,100,157814
1709495557.052959,147716.000,21467,3,PI,1,100,157958
1709495557.092959,147756.000,21467,3,PI,1,100,158101
1709495557.132460,147795.500,21484,2,PI,1,100,158214
1709495557.171960,147835.000,21484,2,PI,1,100,158336
1709495557.211961,147875.000,21500,3,PI,1,100,158427
1709495557.251961,147915.000,21500,3,PI,1,100,158528
1709495557.291962,147955.000,21500,3,PI,1,100,158622
1709495557.331962,147995.000,21517,2,PI,1,100,158731
1709495557.371963,148035.000,21517,2,PI,1,100,158867
1709495557.411963,148075.000,21532,3,PI,1,100,159008
1709495557.451964,148115.000,21532,3,PI,1,100,159173
1709495557.491964,148155.000,21532,3,PI,1,100,159268
1709495557.531964,148195.000,21549,2,PI,1,100,159385
1709495557.571965,148235.000,21549,2,PI,1,100,159523
1709495557.611965,148275.000,21565,3,PI,1,100,159661
1709495557.651966,148315.000,21565,3,PI,1,100,159850
1709495557.691966,148355.000,21565,3,PI,1,100,159916
1709495557.731967,148395.000,21583,3,PI,1,100,159441
1709495557.771967,148435.000,21583,3,PI,1,100,158386
1709495557.811968,148475.000,21583,3,PI,1,100,157785
1709495557.851968,148515.000,21599,2,PI,1,100,157728
1709495557.891969,148555.000,21599,2,PI,1,100,157906
1709495557.931969,148595.000,21614,3,PI,1,100,158173
1709495557.971969,148635.000,21614,3,PI,1,100,158505
1709495558.011970,148675.000,21614,3,PI,1,100,158567
1709495558.051970,148715.000,21633,2,PI,1,100,158372
1709495558.091971,148755.000,21633,2,PI,1,100,158184
1709495558.138971,148802.000,21650,2,PI,1,100,158175
1709495558.185972,148849.000,21650,2,PI,1,100,158292
1709495558.225972,148889.000,21666,3,PI,1,100,158473
1709495558.265973,148929.000,21666,3,PI,1,100,158615
1709495558.305973,148969.000,21666,3,PI,1,100,158762
1709495558.345974,149009.000,21682,3,PI,1,100,158895
1709495558.385974,149049.000,21682,3,PI,1,100,159041
1709495558.425975,149089.000,21682,3,PI,1,100,159148
1709495558.465975,149129.000,21698,2,PI,1,100,159222
1709495558.505975,149169.000,21698,2,PI,1,100,159307
1709495558.545976,149209.000,21720,3,PI,1,100,159415
1709495558.585976,149249.000,21720,3,PI,1,100,159504
1709495558.625977,149289.000,21720,3,PI,1,100,159608
1709495558.665977,149329.000,21737,3,PI,1,100,159707
1709495558.705978,149369.000,21737,3,PI,1,100,159852
1709495558.745978,149409.000,21737,3,PI,1,100,160020
1709495558.785979,149449.000,21754,2,PI,1,100,160226
1709495558.825979,149489.000,21754,2,PI,1,100,160289
1709495558.865980,149529.000,21768,3,PI,1,100,159622
1709495558.905980,149569.000,21768,3,PI,1,100,158397
1709495558.945980,149609.000,21768,3,PI,1,100,157760
1709495558.985981,149649.000,21785,2,PI,1,100,157656
1709495559.025981,149689.000,21785,2,PI,1,100,157744
1709495559.065982,149729.000,21802,3,PI,1,100,157797
1709495559.105982,149769.000,21802,3,PI,1,100,157975
1709495559.145983,149809.000,21802,3,PI,1,100,158147
1709495559.185983,149849.000,21819,2,PI,1,100,158077
1709495559.225984,149889.000,21819,2,PI,1,100,157874
1709495559.265984,149929.000,21833,3,PI,1,100,157832
1709495559.305985,149969.000,21833,3,PI,1,100,157929
1709495559.345985,150009.000,21833,3,PI,1,100,158083
1709495559.385985,150049.000,21853,3,PI,1,100,158255
1709495559.425986,150089.000,21853,3,PI,1,100,158394
1709495559.465986,150129.000,21853,3,PI,1,100,158535
1709495559.505987,150169.000,21869,2,PI,1,100,158678
1709495559.545987,150209.000,21869,2,PI,1,100,158781
1709495559.585988,150249.000,21886,3,PI,1,100,158870
1709495559.625988,150289.000,21886,3,PI,1,100,158978
1709495559.665989,150329.000,21886,3,PI,1,100,159061
1709495559.705989,150369.000,21901,2,PI,1,100,159178
1709495559.745990,150409.000,21901,2,PI,1,100,159278
